db_name,canonical_name,lat,long,checked
2512 9TH ST,None,None,None,
LIB SHIP S OHLONE,None,None,None,
UNIT-3 COMMON,None,None,None,
DWI WAR,None,None,None,
CENTER ST BRIDGE,None,None,None,
PIED BAN,None,None,None,
LAKE TEMESCAL OAKLAND,None,None,None,
755 OHLONE WAY,None,None,None,
FRANK S/OXFORD,None,None,None,
CHAN COLLEGE,None,None,None,
505 OHLONE AVE,None,None,None,
FULTON AND CHANNING,None,None,None,
BARROWS LANE /BANCROFT,None,None,None,
1936 UNIVERSITY AVE,None,None,None,
CHANN CIR,None,None,None,
GAYLEY AND MEMORIAL STADIUM RIM,None,None,None,
DURANT W/DANA,None,None,None,
SUNSET/CRESTON,None,None,None,
2350 COLLEGE,None,None,None,
LAWRENCE LIVERMORE LAB,None,None,None,
HEARST / ARCH,None,None,None,
2435 SHATTUCK AV,None,None,None,
FULT S DWI,None,None,None,
UNIT-1 DEUSTCH,None,None,None,
UNIT-3 BEVERLY-CLEARY,None,None,None,
2731 DURANT AV,None,None,None,
MCCONE HALL/W,None,None,None,
2617 HILLEGASS AV,None,None,None,
2020 SHATTUCK AV,None,None,None,
0 FOOTHILL-7,None,None,None,
PIEDMONT / BANCROFT IFO IHOUSE,None,None,None,
RFS-482,None,None,None,
323 BIRGE HALL,None,None,None,
CEDAR/SAC,None,None,None,
DWI ELLS,None,None,None,
2300 BLK BANCROFT,None,None,None,
RFS-454,None,None,None,
2300 WARRING ST,None,None,None,
DUR E BOW,None,None,None,
2008 SHATTUCK AV,None,None,None,
0 FOOTHILL-3,None,None,None,
750C BARROWS HALL,None,None,None,
BEL ROSE CLA,None,None,None,
GAYLEY / BANCROFT,None,None,None,
2300 BOWDITCH ST,None,None,None,
DANA BANC,None,None,None,
EL DORADO CO SO,None,None,None,
8TH / RED OAK,None,None,None,
CANADA,None,None,None,
GOLDEN BEAR LOT,None,None,None,
PIED/BAN,None,None,None,
1638 BARROWS HALL,None,None,None,
OXFORD UNIVERSITY,None,None,None,
UNIV/GRANT,None,None,None,
HEARST/ARCH,None,None,None,
51 KOSHLAND HALL,None,None,None,
ALLSTON W FULTON,None,None,None,
CLAREMONT RESORT,None,None,None,
2299 PIEDMONT,None,None,None,
BOW/ S HASTE,None,None,None,
2400 BLK TELEGRAPH,None,None,None,
IFO BLONDES,None,None,None,
ENERGY BIOSCIENCES BLDG,None,None,None,
LBNL-83,None,None,None,
643 RED OAK AVE,None,None,None,
GOLDEN BEAR CENTER,None,None,None,
WITTER FIELD TRAILERS,None,None,None,
2437 PIEDMONT AV,None,None,None,
CAFE MED / TELE,None,None,None,
AUSTIN TEXAS,None,None,None,
TELE/ S BANCROFT,None,None,None,
COLL CHAN,None,None,None,
2431 COLLEGE AV,None,None,None,
2727 CHANNING,None,None,None,
BANC/PIEDMONT,None,None,None,
OHIO,None,None,None,
2531 TELEGRAPH AVE,None,None,None,
DUR WEST OF TELE,None,None,None,
126 HAAS PAVILION,None,None,None,
VLSB,None,None,None,
SACRAMENTO ACADEMY,None,None,None,
RENO NEVADA,None,None,None,
LONG BEACH,None,None,None,
WEST END WAY/OHLONE,None,None,None,
PETALUMA RIVER,None,None,None,
UVA-47,University Village Apartments,37.8849256,-122.3010808,
EMERYVILLE,None,None,None,
600 WEST BLITHEDALE AVE,None,None,None,
2454 TELEGRAPH AVE,None,None,None,
841 CHEVRON DR,None,None,None,
UNIT 3-PRIESTLEY,None,None,None,
UNIT 2-DAVIDSON,None,None,None,
UVA-MAIN OFFICE,University Village Apartments,37.8849256,-122.3010808,
2424 TELEGRAPH AV,None,None,None,
2221 SHATTUCK AV,None,None,None,
HEARST/ E OXFORD,None,None,None,
OXFORD ALLSTON WAY,None,None,None,
2116 BANC,None,None,None,
BANC IFO REC SPRT FAC,None,None,None,
1829 SAN PABLO,None,None,None,
0 RFS-478,None,None,None,
5 HIGHLAND BLVD KENSINGTON,None,None,None,
UNIT-2 DAVIDSON HALL,None,None,None,
LBNL - ALVAREZ RD/SMOOT RD,None,None,None,
HEARST/SAN PABLO,None,None,None,
BOW BANC,None,None,None,
BEAR TRANSIT PANORAMIC WAY,None,None,None,
DERBY/BELROSE,None,None,None,
OHLONE / GOODING,None,None,None,
KITTRIDGE/OXFORD,None,None,None,
SUTARJADAI HALL,None,None,None,
RIM WAY GAYLEY RD,None,None,None,
2070 UNIVERSITY AV,None,None,None,
1762 SPRUCE,None,None,None,
DWIGHT SPORTS LANE,None,None,None,
LBNL 76,None,None,None,
SW/GROVE,None,None,None,
2412 MCKINLEY,None,None,None,
2800 BLK DERBY,None,None,None,
RED OAK AND GOODING,None,None,None,
CHANNING TELE,None,None,None,
2318 DURANT AV,None,None,None,
FULTON DURANT,None,None,None,
DWI TELEGRAPH AVE,None,None,None,
0 PIEDMONT BLDGS,None,None,None,
2250 BANCROFT,None,None,None,
UCPD LOBBY,None,None,None,
2336 PIEDMONT,None,None,None,
LBNL 75,None,None,None,
REGENT PARKER,None,None,None,
UNIT-1 CHANNING ST SIDE,None,None,None,
RED OAK AVE /5TH ST,None,None,None,
IFO RALEIGHS,None,None,None,
NORTH EXTENSION LOT,None,None,None,
2419 DURANT,None,None,None,
EVANS DIAMOND,None,None,None,
GREEK THEATER NORTH GATE,None,None,None,
2181 SHATTUCK AV,None,None,None,
HEARST / OXFORD,None,None,None,
DURANT E COLLEGE,None,None,None,
FOOTHILL 6-9,None,None,None,
2410 DWIGHT WAY,None,None,None,
BLAKE/TELEGRAPH AVE,None,None,None,
254 29TH ST,None,None,None,
TELE S BAN,None,None,None,
BERKELEY HILLS,None,None,None,
46TH ST / SEAVER,None,None,None,
ELLSWORTH DURANT,None,None,None,
DWIGHT E DANA,None,None,None,
0 CROSS CAMPUS RD,None,None,None,
DURANT E DANA,None,None,None,
MEMORIAL STADIUM LOT,None,None,None,
PRIESTLEY HALL,None,None,None,
2105 BANCROFT,None,None,None,
2366 TELEGRAPH AV,None,None,None,
WITTER FIELD SURGE,None,None,None,
PARK HILL,None,None,None,
BANCROFT FULTON,None,None,None,
LOWER HEARST LOT,None,None,None,
SPORTS LANE/EAST WAY DR,None,None,None,
2241 PIEDMONT AVE,None,None,None,
2430 DURANT,None,None,None,
TELE S HAST,None,None,None,
TELE AND STEWART,None,None,None,
TELE S DUR,None,None,None,
LBNL-64B,None,None,None,
2510 REGENT,None,None,None,
SHATTUCK/ HASTE,None,None,None,
1798 WALNUT ST,None,None,None,
KENSINGTON,None,None,None,
2468 TELEGRAPH AV,None,None,None,
U DRIVE/WELLMAN,None,None,None,
PARKER/BEN,None,None,None,
TILDEN PARK / SOUTH PARK DR,None,None,None,
DURANT / MILVIA,None,None,None,
PIEDMONT BLDGS,None,None,None,
BANCROFT / E BARROWS,None,None,None,
DWIGHT / BOWDITCH,None,None,None,
SACRAMENTO AND ROSEVILLE CA,None,None,None,
DERBY / COLLEGE,None,None,None,
2127 UNIVERSITY,None,None,None,
2535 CHILTON,None,None,None,
2352 SHATTUCK AV,None,None,None,
DWI/BEN,None,None,None,
2518 ETNA,None,None,None,
462 MICHIGAN AVE,None,None,None,
LBNL-LOT K1,None,None,None,
3132 14TH AVE,None,None,None,
HSB/GAYLEY,None,None,None,
5885 HOLLIS ST (LBNL-978),None,None,None,
2600 BLK DURANT,None,None,None,
LBNL-977 (717 POTTER),None,None,None,
2414 BAYSIDE CT,None,None,None,
DWI IFO UNIT-2,None,None,None,
DOE/NE,None,None,None,
2502 DWIGHT WAY,None,None,None,
2619 REGENT,None,None,None,
GOLDEN BEAR REC POOL,None,None,None,
CHANNING/E ELLSWORTH,None,None,None,
COLLEGE DWIGHT,None,None,None,
17750 HESPARIAN BLVD,None,None,None,
BAN/DANA,None,None,None,
MCLAUGHLIN HALL FRONT DESK,None,None,None,
77 HAAS PAVILION,None,None,None,
CKC SOUTHWEST LOT,None,None,None,
HASTE/COLL,None,None,None,
1200 DWIGHT WAY,None,None,None,
SHA S CHAN,None,None,None,
MLK ASUC,None,None,None,
RFS-197,None,None,None,
CENTENNIEL W/O BOTANICAL GARDENS GARDENS,None,None,None,
1600 BLK 24TH AVE,None,None,None,
DUR ELLS,None,None,None,
305 WEST END WY,None,None,None,
UNIVERISITY HALL,None,None,None,
1241 GRIZZLY PEAK BLVD PEAK,None,None,None,
OXFORD N CENTER,None,None,None,
NEWARK CA,None,None,None,
BANC E BARROWS,None,None,None,
ANIMAL BEHAVIOR STATION,None,None,None,
2214 PARKER,None,None,None,
2747 HASTE ST,None,None,None,
TELE S OF DWIGHT,None,None,None,
2540 CHILTON,None,None,None,
2538 DURANT,None,None,None,
RANGE,None,None,None,
2327 SHATTUCK AV,None,None,None,
WALNUT ST,None,None,None,
SHATTUCK N/UNIVERSITY,None,None,None,
BOWDITCH / CHANNING,None,None,None,
2222 PIEDMONT,None,None,None,
850 BRYANT ST,None,None,None,
HEARST/OXFORD,None,None,None,
2172 BLAKE,None,None,None,
COLEGE S PARKER,None,None,None,
2500 LECONTE AVE,None,None,None,
COLLEGE CLAREMONT,None,None,None,
BOW S DUR,None,None,None,
HAS BOW,None,None,None,
CHAN W BOWD,None,None,None,
849 UNIVERSITY,None,None,None,
2422 TELEGRAPH AVE,None,None,None,
2467 WARRING,None,None,None,
MLK JR WAY/42ND ST,None,None,None,
2727 ASHBY PLACE,None,None,None,
HILLSIDE / DWIGHT,None,None,None,
2200 BANCROFT\FULTON LOT,None,None,None,
1050 MONROE ST,None,None,None,
DWI/PIED,None,None,None,
FIELD HOUSE,None,None,None,
OX/KIT,None,None,None,
2500 BLOCK BANCROFT,None,None,None,
LHS TERRACE LVL 5,None,None,None,
DWIGHT PEOPLES PARK,None,None,None,
DANA S HASTE,None,None,None,
SW/PEOPLES PARK,None,None,None,
S/S ASUC,None,None,None,
ALBANY HIGH,None,None,None,
IFO HAAS CLUBHOUSE,None,None,None,
CHANN E BOW,None,None,None,
CHANNING E/COLLEGE,None,None,None,
TOUCHLESS CARWASH,None,None,None,
OXFORD KITT,None,None,None,
2035 BANCROFT WAY,None,None,None,
LAWRENCE ROAD,None,None,None,
UVA-425 LIBERTY SHIP WAY,University Village Apartments,37.8849256,-122.3010808,
SIGNPOST 14,None,None,None,
16 TAMALPAIS BELVEDERE,None,None,None,
2534 PEIDMONT,None,None,None,
E15TH/INTERNATIONAL,None,None,None,
KITT/SHATT,None,None,None,
2650 DURANT UNIT 1,None,None,None,
CHANNING AND BOWDITCH,None,None,None,
SOUTH PASADENA,None,None,None,
DWI E BOW,None,None,None,
1331 ARCH,None,None,None,
DEUTCH HALL,None,None,None,
LBNL-75-A,None,None,None,
DANA S CHAN,None,None,None,
SHATTUCK/STUART,None,None,None,
2119 DERBY,None,None,None,
2708 CHANNING WAY,None,None,None,
BART-UNKNOWN LOCATION,None,None,None,
PARKER/TELEGRAPH,None,None,None,
TELEGRAPH/PARKER,None,None,None,
DURANT UNIT 3,None,None,None,
BAN/COLLEGE,None,None,None,
GAYLEY/ MAXWELL FIELD,None,None,None,
BANC-FUL,None,None,None,
OXFORD / N KITT,None,None,None,
CHANNING W PIEDMONT,None,None,None,
574 STANLEY HALL,None,None,None,
CHANNING E BOWDITCH,None,None,None,
2372 ELLSWORTH,None,None,None,
UVA-COMPUTER TRAILER,University Village Apartments,37.8849256,-122.3010808,
2655 TELEGRAPH AV,None,None,None,
IFO CROSSROADS,None,None,None,
BEAT 1,None,None,None,
LI KA SHING S/S,None,None,None,
8TH AND HARRISON,None,None,None,
101 LIFE SCIENCE ADDITION,None,None,None,
SILVER SPRINGS,None,None,None,
250 BARROWS HALL,None,None,None,
DWI AND COLLEGE,None,None,None,
CHAN/ELLSWORTH,None,None,None,
RIM/CENTENNIEL,None,None,None,
2456 BANCROFT,None,None,None,
REGENT N PARKER,None,None,None,
2732 DURANT AVE,None,None,None,
MEMORIAL STADIUM PARK,None,None,None,
DUR / FUL,None,None,None,
BANCROFT/ E COLLEGE,None,None,None,
BAN/BOWDITCH,None,None,None,
PARKER W WAR,None,None,None,
2929 SMYTH RD,None,None,None,
1039 C ST,None,None,None,
SAN PABLO / GILMAN,None,None,None,
2482 TELEGRAPH AVE,None,None,None,
MLK / BANCROFT,None,None,None,
LBNL-50E,None,None,None,
1515 TOLMAN HALL,None,None,None,
2303 DWINELLE HALL,None,None,None,
SHATTUCK BART,None,None,None,
OFF-CAMPUS,None,None,None,
WESTFIELD MALL,None,None,None,
C128 CHEIT HALL,None,None,None,
CALIFORNIA ST,None,None,None,
COLLEGE RUSSELL,None,None,None,
2344 FULTON ST,None,None,None,
UNIVERSITY / SHATTUCK,None,None,None,
2410 WARRING ST,None,None,None,
1485 SOLANO,None,None,None,
SAC/RUSSELL,None,None,None,
NW/PEOPLES PARK,None,None,None,
WAR/ZACHARY,None,None,None,
2300 HEARST AV,None,None,None,
OHLONE WEST END,None,None,None,
2116 ALLSTON,None,None,None,
UC BERKELEY,None,None,None,
1110 JACKSON,None,None,None,
0 UVA,University Village Apartments,37.8849256,-122.3010808,
2714 DURANT,None,None,None,
CEDAR/WALNUT,None,None,None,
5701 THORNHILL DR,None,None,None,
OAKLAND KAISER,None,None,None,
GAYLEY/MINOR LANE,None,None,None,
2175 KITTREDGE ST,None,None,None,
BANCROFT IFO TANG CENTER,None,None,None,
2452 PARKER,None,None,None,
HASTE AND DANA,None,None,None,
DOWNTOWN BERKELEY BART,None,None,None,
425 MARKET ST,None,None,None,
100 HILDEBRAND HALL,None,None,None,
FOOTBALL-2,None,None,None,
CKC-SOFTBALL,None,None,None,
STERN ACCESS,None,None,None,
2100 MLK JR WAY,None,None,None,
0 CKC-12,None,None,None,
GP/SOUTH PARK DR,None,None,None,
9 DWINELLE HALL,None,None,None,
8117 SUNKIST,None,None,None,
COLLEGE HASTE,None,None,None,
2506 DWIGHT WAY,None,None,None,
TURK / FRANKLIN,None,None,None,
JACOBS HALL,None,None,None,
2821 ASHBY AVE,None,None,None,
1900 SHATTUCK AV,None,None,None,
2227 DWIGHT WAY,None,None,None,
SPO 116,None,None,None,
SPROUL LOWER PLAZA,None,None,None,
BAN TEL,None,None,None,
CHANNING/ELLSWORTH,None,None,None,
UC LIBRARY,None,None,None,
GAYLEY RD IFO GREEK THEATER,None,None,None,
RIDGE HIGHLAND PL,None,None,None,
8TH/HARRISSON,None,None,None,
2425 PIEDMONT AV,None,None,None,
400 SOUTH PALM DR,None,None,None,
740 - 27 TH,None,None,None,
LBNL-67L,None,None,None,
HWY 13,None,None,None,
104 MORRISON HALL,None,None,None,
DWIGHT / 6TH,None,None,None,
SANTA CRUZ,None,None,None,
KAADY CARWASH,None,None,None,
GRIZZLY PEAK BLVD PEAK SP 16,None,None,None,
PROSPECT/DWIGHT,None,None,None,
725 KULA GULF WAY,None,None,None,
TELEGRAPH / DWIGHT,None,None,None,
ART MUSEUM,None,None,None,
BOWDITCH AND DURANT,None,None,None,
2575 TELEGRAPH AV,None,None,None,
SP-20,None,None,None,
TELEGRAPH/BLAKE,None,None,None,
REGENT ST,None,None,None,
GEORGIA,None,None,None,
2500 BLK HILLEGASS,None,None,None,
CESAR CHAVEZ PATIO,None,None,None,
5427 TOLMAN HALL,None,None,None,
KIT/SHAT,None,None,None,
2708 RUSSELL,None,None,None,
2020 BANCROFT WAY,None,None,None,
ASHBY/TELE,None,None,None,
HARRISON AND 6TH,None,None,None,
2699 DERBY ST,None,None,None,
600 RED OAK,None,None,None,
2461 TELEGRAPH AVE,None,None,None,
PARKER/TELE,None,None,None,
1111 FRANKLIN ST (OAKLAND),None,None,None,
BOAT DANCE,None,None,None,
310 LEWIS HALL,None,None,None,
450 RED OAK AVE,None,None,None,
GRIZZLY PEAK BLVD PEAK S CENTENNIAL,None,None,None,
2601 CHANNING WAY,None,None,None,
CENTENNIAL/RIM WY,None,None,None,
LOWER LHS LOT,None,None,None,
2415 HASTE ST,None,None,None,
CHANNING/ C/B APTS,None,None,None,
RFS-473,None,None,None,
313 KROEBER,None,None,None,
1110 JACKSON ST,None,None,None,
LBNL 56,None,None,None,
2629 TELEGRAPH AV,None,None,None,
COLL / CHAN,None,None,None,
BANCROFT/N TANG,None,None,None,
ELLSWORTH / CHANNING,None,None,None,
CHANN E DANA,None,None,None,
RED OAK AVE,None,None,None,
TELE/ORE,None,None,None,
DERBY ST/CLAREMONT BLVD,None,None,None,
PT ISABELLE,None,None,None,
CHANN MILVIA,None,None,None,
LBNL-36,None,None,None,
ST ALBANS CHURCH,None,None,None,
UNIV /SHATTUCK,None,None,None,
2185 DWIGHT WAY,None,None,None,
5925 E 16TH ST,None,None,None,
2651 HASTE ST,None,None,None,
UNIT-3 SPENS-BLACK,None,None,None,
BANC E SHATTUCK,None,None,None,
S/S CKC,None,None,None,
CHAN AND COLLEGE,None,None,None,
2310 FULTON ST,None,None,None,
DWIGHT TRIANGLE,None,None,None,
CHAN W PIED,None,None,None,
SP PAIGE,None,None,None,
2232 PIEDMONT,None,None,None,
GAYLEY,None,None,None,
840 FOLSOM ST,None,None,None,
2520 HASTE ST,None,None,None,
JACKSON / BUCHANON,None,None,None,
1425 8TH,None,None,None,
1234 SOLANO,None,None,None,
GOLDEN BEAR POOL,None,None,None,
BONITA-UNIV,None,None,None,
BAN/E ELLSWORTH,None,None,None,
8000 EDGEWATER,None,None,None,
E80 AT RODEO EXIT #24,None,None,None,
SAN ANSELMO PD,None,None,None,
2724 BANCROFT,None,None,None,
2217 WARD,None,None,None,
2211 HASTE ST,None,None,None,
0 MORGAN HALL,None,None,None,
STUDENT STORE,None,None,None,
OXFORD AND CENTER BERKELEY,None,None,None,
BANC - IFO 10-19,None,None,None,
2840 PARKER,None,None,None,
PUBLIC TRANSIT,None,None,None,
CENTER/SHATTUCK,None,None,None,
HASTE W OF BOWDITCH,None,None,None,
2340 DURANT AV,None,None,None,
LOWER HEARST,None,None,None,
2416 TELEGRAPH AV,None,None,None,
ESHLEMAN RD,None,None,None,
2420 CHANNING,None,None,None,
2510 COLLEGE,None,None,None,
2315 COLLEGE,None,None,None,
111 DWINELLE HALL,None,None,None,
CHAN E BOW,None,None,None,
2200 BAN,None,None,None,
GUATEMALA,None,None,None,
0 NORTHGATE,None,None,None,
150 WHEELER HALL,None,None,None,
KINKEAD / RED OAK,None,None,None,
3085 TELEGRAPH AV,None,None,None,
UNIVERSITY-JEFFERSON,None,None,None,
159 LA CUESTA,None,None,None,
2340 DURANT HALL,None,None,None,
RED OAK/GOODING,None,None,None,
CAL HALL,None,None,None,
1735 HIGHLAND,None,None,None,
SHAT CHAN,None,None,None,
2730 DWIGHT WAY,None,None,None,
2000 DERBY,None,None,None,
2401 BANCROFT,None,None,None,
GAYLEY S/O HEARST,None,None,None,
2615 HASTE ST,None,None,None,
BLACKBERRY GATE,None,None,None,
2329 SAN PABLO,None,None,None,
ASHBY ADELINE,None,None,None,
605 KINKEAD WAY,None,None,None,
PROSPECT/RIMWAY,None,None,None,
685 LIBERTYSHIP WAY,None,None,None,
15 ARANA CIR SAUSALITO,None,None,None,
SHAT/WARD,None,None,None,
2300 CHANNING WAY,None,None,None,
BAN W OF TELE,None,None,None,
S/NORTHGATE HALL,None,None,None,
CHAN-DANA,None,None,None,
1700 GRANT,None,None,None,
2442 TELEGRAPH AV,None,None,None,
PALO ALTO/2728 CHANNING,None,None,None,
2612 PARKER,None,None,None,
BAN W COL,None,None,None,
CENTER/OX,None,None,None,
KANSAS CITY MISSOURI,None,None,None,
DWIGHT /BOW,None,None,None,
1021 SOLANO,None,None,None,
3601 TELEGRAPH AV,None,None,None,
2434 PIEDMONT,None,None,None,
3048 VALLEY LSB,None,None,None,
180 CESAR CHAVEZ CENTER,None,None,None,
GILMAN /SAN PABLO,None,None,None,
WARRING / DWIGHT,None,None,None,
TELEGRAPH/DURANT,None,None,None,
HILLSIDE/DWIGHT,None,None,None,
1110 8TH ST,None,None,None,
HEARST OXFORD,None,None,None,
1230 DWINELLE HALL,None,None,None,
0 LBNL-71A,None,None,None,
2425 WARRING,None,None,None,
2004 UNIVERSITY,None,None,None,
1960 SAN PABLO,None,None,None,
SURGE BLDGS,None,None,None,
360 MINOR HALL,None,None,None,
SF BART,None,None,None,
UNIT-3 CENTRAL,None,None,None,
HASTE,None,None,None,
SIGNPOST-34,None,None,None,
RIDGE/EUCLID,None,None,None,
TIBURON PD,None,None,None,
TELE / DERBY,None,None,None,
CANYON TRAIL,None,None,None,
TELE/DERBY,None,None,None,
DURAN/ELLS,None,None,None,
MARIN COUNTY SHERIFFS,None,None,None,
PARKER HILLEGASS,"Berkeley, CA, USA",37.8715926,-122.272747,
2534 PIEDMONT,"2534 Piedmont Ave, Berkeley, CA 94704, USA",37.864453,-122.251818,
HUDSON FIE;D HOUSE,"Berkeley, CA, USA",37.8715926,-122.272747,
FAIRFAX,"Berkeley Ave, San Anselmo, CA 94960, USA",37.9898385,-122.5722173,
HASTE FULTON,"Berkeley, CA, USA",37.8715926,-122.272747,
725 KULA GULF WY,"Kula Gulf Way, Albany, CA 94706, USA",37.8841356,-122.3036352,
2710 CHANNING (DELTA GAMMA HOUSE),"Berkeley, CA, USA",37.8715926,-122.272747,
CORTE MADERA,"Berkeley, CA, USA",37.8715926,-122.272747,
2424 STUART,"2424 Stuart St, Berkeley, CA 94705, USA",37.859429,-122.257927,
ROME,"Saint Joseph the Worker Church, 1640 Addison St, Berkeley, CA 94703, USA",37.8696482,-122.2783026,
PARKER/DANA,"Parker St & Dana St, Berkeley, CA 94704, USA",37.8630469,-122.2603652,
UNIT 2 UNIT-2 DAVIDSON,"Davidson Hall, #2, Berkeley, CA 94720, USA",37.8662746,-122.2542044,
EL MONTE,"Miramonte Ct, Berkeley, CA 94703, USA",37.8798481,-122.2820436,
ELLSWORTH / HASTE,"Haste St & Ellsworth St, Berkeley, CA 94704, USA",37.8654442,-122.2631606,
2221 PARKER,"2221 Parker St, Berkeley, CA 94704, USA",37.8626747,-122.2639303,
RIMWAY/KLEEBERGER,"Berkeley, CA, USA",37.8715926,-122.272747,
808 CORAL DR,"Coral Dr, Goose Creek, SC 29445, USA",32.9676204,-80.0150696,
GAYLEY IFO HAAS,"Berkeley, CA, USA",37.8715926,-122.272747,
AMERICAN APP,"Pan American World Airways Esplanade, San Francisco, CA 94130, USA",37.8184475,-122.3665555,
2400 HASTE,"2400 Haste St, Berkeley, CA 94704, USA",37.865421,-122.259921,
BOWDITCH AND BANCROFT,"Bancroft Way & Bowditch St, Berkeley, CA 94704, USA",37.8690034,-122.2568986,
SAN FRANCISCO PD,"Berkeley, CA, USA",37.8715926,-122.272747,
GBR,"Berkeley, CA, USA",37.8715926,-122.272747,
MONROE 10TH,"Berkeley, CA, USA",37.8715926,-122.272747,
HEARST GAY,"Berkeley, CA, USA",37.8715926,-122.272747,
BANC REC SPRT FAC,"Berkeley, CA, USA",37.8715926,-122.272747,
SE/HILDEBRAND HALL,"Hildebrand Hall, Berkeley, CA 94720, USA",37.8725358,-122.2557257,
RUSSELL/COLLEGE,"College Ave & Russell St, Berkeley, CA 94705, USA",37.8584799,-122.2531821,
UVA-PLAYGROUND,University Village Apartments,37.8849256,-122.3010808,
SHAT ADDISON,"Berkeley, CA, USA",37.8715926,-122.272747,
1101 - 5TH ST,"1101 5th St, Berkeley, CA 94710, USA",37.882182,-122.30311,
0 FERNWALD DR,"Fernwald Rd, Berkeley, CA 94720, USA",37.8674885,-122.2471211,
421 RFS,"RSF Parking Lot, 2301 Bancroft Way, Berkeley, CA 94704, USA",37.8684387,-122.2633102,
2511 HEARST,"2511 Hearst Ave, Berkeley, CA 94709, USA",37.8754289,-122.259581,
FOOTHILL,None,None,None,
SHAT DWI,"Dwight Way, Berkeley, CA, USA",37.8636593,-122.2698367,
2436 DANA,"2436 Dana St, Berkeley, CA 94704, USA",37.8654217,-122.2608594,
NEAR BERKELEY BOWL/SHATTUCK,"Shattuck Ave, Berkeley, CA 94703, USA",37.8574288,-122.2669825,
PIEDMONT/PARKER,"Piedmont Ave & Parker St, Berkeley, CA 94704, USA",37.8640777,-122.2514871,
ELLS DUR,"Durant Av:Ellsworth St, Berkeley, CA 94704, USA",37.867143,-122.263696,
2241 CHANNING WY,"2241 Channing Way, Berkeley, CA 94704, USA",37.86629,-122.2638001,
1828 PRINCE ST,"1828 Prince St, Berkeley, CA 94703, USA",37.852149,-122.271445,
DOWNTOWN BART,"Downtown Berkeley BART Station: Shattuck Avenue @ Addison Street, Berkeley, CA 94704, USA",37.871038,-122.267639,
SILVER LAB ANX,"Berkeley, CA, USA",37.8715926,-122.272747,
GP,"Berkeley, CA, USA",37.8715926,-122.272747,
2514 HILLEGASS,"2514 Hillegass Ave, Berkeley, CA 94704, USA",37.8647064,-122.256453,
